data_venda,sku_id,regiao,qtd_vendida,qtd_perdida_ruptura,receita_realizada,receita_perdida,canal
2024-07-01,SKU-059,Sul,31,0,103.54,0.0,Atacado
2024-08-01,SKU-059,Sul,27,0,90.18,0.0,Farmácia
2024-09-01,SKU-059,Sul,34,0,113.56,0.0,Supermercado
2024-10-01,SKU-059,Sul,6,0,20.04,0.0,Supermercado
2024-11-01,SKU-059,Sul,25,0,83.5,0.0,Supermercado
2024-12-01,SKU-059,Sul,15,0,50.1,0.0,Farmácia
2024-01-01,SKU-059,Sudeste,8,0,26.72,0.0,Farmácia
2024-02-01,SKU-059,Sudeste,37,0,123.58,0.0,Farmácia
2024-03-01,SKU-059,Sudeste,13,0,43.42,0.0,Supermercado
2024-04-01,SKU-059,Sudeste,15,0,50.1,0.0,Supermercado
2024-05-01,SKU-059,Sudeste,13,0,43.42,0.0,Atacado
2024-06-01,SKU-059,Sudeste,24,0,80.16,0.0,Supermercado
2024-07-01,SKU-059,Sudeste,23,0,76.82,0.0,Atacado
2024-08-01,SKU-059,Sudeste,38,0,126.92,0.0,Farmácia
2024-09-01,SKU-059,Sudeste,13,0,43.42,0.0,Farmácia
2024-10-01,SKU-059,Sudeste,27,0,90.18,0.0,Supermercado
2024-11-01,SKU-059,Sudeste,23,0,76.82,0.0,Atacado
2024-12-01,SKU-059,Sudeste,37,0,123.58,0.0,Farmácia
2024-01-01,SKU-059,Centro-Oeste,19,0,63.46,0.0,Supermercado
2024-02-01,SKU-059,Centro-Oeste,30,0,100.2,0.0,Supermercado
2024-03-01,SKU-059,Centro-Oeste,20,0,66.8,0.0,Supermercado
2024-04-01,SKU-059,Centro-Oeste,15,0,50.1,0.0,Supermercado
2024-05-01,SKU-059,Centro-Oeste,20,0,66.8,0.0,Supermercado
2024-06-01,SKU-059,Centro-Oeste,34,0,113.56,0.0,Supermercado
2024-07-01,SKU-059,Centro-Oeste,26,0,86.84,0.0,Atacado
2024-08-01,SKU-059,Centro-Oeste,33,0,110.22,0.0,Farmácia
2024-09-01,SKU-059,Centro-Oeste,31,0,103.54,0.0,Atacado
2024-10-01,SKU-059,Centro-Oeste,28,0,93.52,0.0,Atacado
2024-11-01,SKU-059,Centro-Oeste,34,0,113.56,0.0,Supermercado
2024-12-01,SKU-059,Centro-Oeste,36,0,120.24,0.0,Farmácia
2024-01-01,SKU-060,Sul,40,0,635.6,0.0,Supermercado
2024-02-01,SKU-060,Sul,27,0,429.03,0.0,Atacado
2024-03-01,SKU-060,Sul,14,0,222.46,0.0,Atacado
2024-04-01,SKU-060,Sul,9,0,143.01,0.0,Supermercado
2024-05-01,SKU-060,Sul,15,0,238.35,0.0,Farmácia
2024-06-01,SKU-060,Sul,40,0,635.6,0.0,Supermercado
2024-07-01,SKU-060,Sul,31,0,492.59,0.0,Supermercado
2024-08-01,SKU-060,Sul,8,0,127.12,0.0,Supermercado
2024-09-01,SKU-060,Sul,36,0,572.04,0.0,Farmácia
2024-10-01,SKU-060,Sul,15,0,238.35,0.0,Supermercado
2024-11-01,SKU-060,Sul,35,0,556.15,0.0,Farmácia
2024-12-01,SKU-060,Sul,16,0,254.24,0.0,Atacado
2024-01-01,SKU-060,Sudeste,22,0,349.58,0.0,Atacado
2024-02-01,SKU-060,Sudeste,32,0,508.48,0.0,Atacado
2024-03-01,SKU-060,Sudeste,15,0,238.35,0.0,Supermercado
2024-04-01,SKU-060,Sudeste,30,0,476.7,0.0,Farmácia
2024-05-01,SKU-060,Sudeste,21,0,333.69,0.0,Supermercado
2024-06-01,SKU-060,Sudeste,8,0,127.12,0.0,Atacado
2024-07-01,SKU-060,Sudeste,8,0,127.12,0.0,Farmácia
2024-08-01,SKU-060,Sudeste,38,0,603.82,0.0,Farmácia
2024-09-01,SKU-060,Sudeste,22,0,349.58,0.0,Supermercado
2024-10-01,SKU-060,Sudeste,33,0,524.37,0.0,Farmácia
2024-11-01,SKU-060,Sudeste,8,0,127.12,0.0,Farmácia
2024-12-01,SKU-060,Sudeste,21,0,333.69,0.0,Atacado
2024-01-01,SKU-060,Centro-Oeste,26,0,413.14,0.0,Farmácia
2024-02-01,SKU-060,Centro-Oeste,10,0,158.9,0.0,Atacado
2024-03-01,SKU-060,Centro-Oeste,23,0,365.47,0.0,Farmácia
2024-04-01,SKU-060,Centro-Oeste,31,0,492.59,0.0,Farmácia
2024-05-01,SKU-060,Centro-Oeste,25,0,397.25,0.0,Atacado
2024-06-01,SKU-060,Centro-Oeste,25,0,397.25,0.0,Supermercado
2024-07-01,SKU-060,Centro-Oeste,39,0,619.71,0.0,Farmácia
2024-08-01,SKU-060,Centro-Oeste,9,0,143.01,0.0,Supermercado
2024-09-01,SKU-060,Centro-Oeste,17,0,270.13,0.0,Atacado
2024-10-01,SKU-060,Centro-Oeste,35,0,556.15,0.0,Atacado
2024-11-01,SKU-060,Centro-Oeste,20,0,317.8,0.0,Supermercado
2024-12-01,SKU-060,Centro-Oeste,15,0,238.35,0.0,Supermercado
2024-01-01,SKU-061,Sul,23,0,100.51,0.0,Atacado
2024-02-01,SKU-061,Sul,9,0,39.33,0.0,Supermercado
2024-03-01,SKU-061,Sul,13,0,56.81,0.0,Supermercado
2024-04-01,SKU-061,Sul,32,0,139.84,0.0,Atacado
2024-05-01,SKU-061,Sul,15,0,65.55,0.0,Atacado
2024-06-01,SKU-061,Sul,22,0,96.14,0.0,Farmácia
2024-07-01,SKU-061,Sul,37,0,161.69,0.0,Farmácia
2024-08-01,SKU-061,Sul,14,0,61.18,0.0,Supermercado
2024-09-01,SKU-061,Sul,30,0,131.1,0.0,Farmácia
2024-10-01,SKU-061,Sul,18,0,78.66,0.0,Farmácia
2024-11-01,SKU-061,Sul,31,0,135.47,0.0,Supermercado
2024-12-01,SKU-061,Sul,9,0,39.33,0.0,Farmácia
2024-01-01,SKU-061,Sudeste,36,0,157.32,0.0,Atacado
2024-02-01,SKU-061,Sudeste,36,0,157.32,0.0,Atacado
2024-03-01,SKU-061,Sudeste,33,0,144.21,0.0,Farmácia
2024-04-01,SKU-061,Sudeste,38,0,166.06,0.0,Farmácia
2024-05-01,SKU-061,Sudeste,29,0,126.73,0.0,Farmácia
2024-06-01,SKU-061,Sudeste,17,0,74.29,0.0,Supermercado
2024-07-01,SKU-061,Sudeste,18,0,78.66,0.0,Atacado
2024-08-01,SKU-061,Sudeste,37,0,161.69,0.0,Atacado
2024-09-01,SKU-061,Sudeste,23,0,100.51,0.0,Farmácia
2024-10-01,SKU-061,Sudeste,9,0,39.33,0.0,Farmácia
2024-11-01,SKU-061,Sudeste,10,0,43.7,0.0,Supermercado
2024-12-01,SKU-061,Sudeste,8,0,34.96,0.0,Supermercado
2024-01-01,SKU-061,Centro-Oeste,17,0,74.29,0.0,Farmácia
2024-02-01,SKU-061,Centro-Oeste,19,0,83.03,0.0,Atacado
2024-03-01,SKU-061,Centro-Oeste,37,0,161.69,0.0,Farmácia
2024-04-01,SKU-061,Centro-Oeste,23,0,100.51,0.0,Supermercado
2024-05-01,SKU-061,Centro-Oeste,10,0,43.7,0.0,Supermercado
2024-06-01,SKU-061,Centro-Oeste,24,0,104.88,0.0,Atacado
2024-07-01,SKU-061,Centro-Oeste,31,0,135.47,0.0,Farmácia
2024-08-01,SKU-061,Centro-Oeste,32,0,139.84,0.0,Atacado
2024-09-01,SKU-061,Centro-Oeste,16,0,69.92,0.0,Farmácia
2024-10-01,SKU-061,Centro-Oeste,6,0,26.22,0.0,Atacado
2024-11-01,SKU-061,Centro-Oeste,17,0,74.29,0.0,Atacado
2024-12-01,SKU-061,Centro-Oeste,19,0,83.03,0.0,Farmácia
2024-01-01,SKU-062,Sul,40,0,476.4,0.0,Supermercado
2024-02-01,SKU-062,Sul,8,0,95.28,0.0,Atacado
2024-03-01,SKU-062,Sul,15,0,178.65,0.0,Atacado
2024-04-01,SKU-062,Sul,9,0,107.19,0.0,Atacado
2024-05-01,SKU-062,Sul,20,0,238.2,0.0,Farmácia
2024-06-01,SKU-062,Sul,36,0,428.76,0.0,Supermercado
2024-07-01,SKU-062,Sul,31,0,369.21,0.0,Atacado
2024-08-01,SKU-062,Sul,34,0,404.94,0.0,Supermercado
2024-09-01,SKU-062,Sul,34,0,404.94,0.0,Supermercado
2024-10-01,SKU-062,Sul,31,0,369.21,0.0,Farmácia
2024-11-01,SKU-062,Sul,34,0,404.94,0.0,Supermercado
2024-12-01,SKU-062,Sul,24,0,285.84,0.0,Supermercado
2024-01-01,SKU-062,Sudeste,27,0,321.57,0.0,Supermercado
2024-02-01,SKU-062,Sudeste,26,0,309.66,0.0,Supermercado
2024-03-01,SKU-062,Sudeste,8,0,95.28,0.0,Atacado
2024-04-01,SKU-062,Sudeste,21,0,250.11,0.0,Farmácia
2024-05-01,SKU-062,Sudeste,12,0,142.92,0.0,Atacado
2024-06-01,SKU-062,Sudeste,26,0,309.66,0.0,Atacado
2024-07-01,SKU-062,Sudeste,21,0,250.11,0.0,Atacado
2024-08-01,SKU-062,Sudeste,27,0,321.57,0.0,Farmácia
2024-09-01,SKU-062,Sudeste,12,0,142.92,0.0,Atacado
2024-10-01,SKU-062,Sudeste,8,0,95.28,0.0,Farmácia
2024-11-01,SKU-062,Sudeste,29,0,345.39,0.0,Farmácia
2024-12-01,SKU-062,Sudeste,18,0,214.38,0.0,Atacado
2024-01-01,SKU-062,Centro-Oeste,25,0,297.75,0.0,Atacado
2024-02-01,SKU-062,Centro-Oeste,18,0,214.38,0.0,Supermercado
2024-03-01,SKU-062,Centro-Oeste,8,0,95.28,0.0,Farmácia
2024-04-01,SKU-062,Centro-Oeste,13,0,154.83,0.0,Atacado
2024-05-01,SKU-062,Centro-Oeste,20,0,238.2,0.0,Farmácia
2024-06-01,SKU-062,Centro-Oeste,10,0,119.1,0.0,Farmácia
2024-07-01,SKU-062,Centro-Oeste,28,0,333.48,0.0,Farmácia
2024-08-01,SKU-062,Centro-Oeste,9,0,107.19,0.0,Atacado
2024-09-01,SKU-062,Centro-Oeste,38,0,452.58,0.0,Supermercado
2024-10-01,SKU-062,Centro-Oeste,26,0,309.66,0.0,Supermercado
2024-11-01,SKU-062,Centro-Oeste,6,0,71.46,0.0,Atacado
2024-12-01,SKU-062,Centro-Oeste,6,0,71.46,0.0,Supermercado
2024-01-01,SKU-063,Sul,29,0,571.3,0.0,Farmácia
2024-02-01,SKU-063,Sul,6,0,118.2,0.0,Supermercado
2024-03-01,SKU-063,Sul,13,0,256.1,0.0,Supermercado
2024-04-01,SKU-063,Sul,5,0,98.5,0.0,Supermercado
2024-05-01,SKU-063,Sul,33,0,650.1,0.0,Supermercado
2024-06-01,SKU-063,Sul,11,0,216.7,0.0,Supermercado
2024-07-01,SKU-063,Sul,12,0,236.4,0.0,Supermercado
2024-08-01,SKU-063,Sul,24,0,472.8,0.0,Atacado
2024-09-01,SKU-063,Sul,37,0,728.9,0.0,Supermercado
2024-10-01,SKU-063,Sul,32,0,630.4,0.0,Supermercado
2024-11-01,SKU-063,Sul,11,0,216.7,0.0,Farmácia
2024-12-01,SKU-063,Sul,23,0,453.1,0.0,Supermercado
2024-01-01,SKU-063,Sudeste,20,0,394.0,0.0,Atacado
2024-02-01,SKU-063,Sudeste,21,0,413.7,0.0,Atacado
2024-03-01,SKU-063,Sudeste,13,0,256.1,0.0,Atacado
2024-04-01,SKU-063,Sudeste,34,0,669.8,0.0,Supermercado
2024-05-01,SKU-063,Sudeste,8,0,157.6,0.0,Farmácia
2024-06-01,SKU-063,Sudeste,23,0,453.1,0.0,Farmácia
2024-07-01,SKU-063,Sudeste,32,0,630.4,0.0,Farmácia
2024-08-01,SKU-063,Sudeste,25,0,492.5,0.0,Atacado
2024-09-01,SKU-063,Sudeste,15,0,295.5,0.0,Supermercado
2024-10-01,SKU-063,Sudeste,15,0,295.5,0.0,Supermercado
2024-11-01,SKU-063,Sudeste,7,0,137.9,0.0,Atacado
2024-12-01,SKU-063,Sudeste,19,0,374.3,0.0,Farmácia
2024-01-01,SKU-063,Centro-Oeste,28,0,551.6,0.0,Atacado
2024-02-01,SKU-063,Centro-Oeste,18,0,354.6,0.0,Atacado
2024-03-01,SKU-063,Centro-Oeste,34,0,669.8,0.0,Supermercado
2024-04-01,SKU-063,Centro-Oeste,15,0,295.5,0.0,Farmácia
2024-05-01,SKU-063,Centro-Oeste,39,0,768.3,0.0,Supermercado
2024-06-01,SKU-063,Centro-Oeste,39,0,768.3,0.0,Farmácia
2024-07-01,SKU-063,Centro-Oeste,38,0,748.6,0.0,Supermercado
2024-08-01,SKU-063,Centro-Oeste,10,0,197.0,0.0,Atacado
2024-09-01,SKU-063,Centro-Oeste,24,0,472.8,0.0,Atacado
2024-10-01,SKU-063,Centro-Oeste,27,0,531.9,0.0,Atacado
2024-11-01,SKU-063,Centro-Oeste,29,0,571.3,0.0,Farmácia
2024-12-01,SKU-063,Centro-Oeste,26,0,512.2,0.0,Atacado
2024-01-01,SKU-064,Sul,9,0,136.98,0.0,Atacado
2024-02-01,SKU-064,Sul,22,0,334.84,0.0,Atacado
2024-03-01,SKU-064,Sul,30,0,456.6,0.0,Supermercado
2024-04-01,SKU-064,Sul,23,0,350.06,0.0,Atacado
2024-05-01,SKU-064,Sul,32,0,487.04,0.0,Supermercado
2024-06-01,SKU-064,Sul,25,0,380.5,0.0,Supermercado
2024-07-01,SKU-064,Sul,20,0,304.4,0.0,Farmácia
2024-08-01,SKU-064,Sul,5,0,76.1,0.0,Atacado
2024-09-01,SKU-064,Sul,21,0,319.62,0.0,Farmácia
2024-10-01,SKU-064,Sul,28,0,426.16,0.0,Farmácia
2024-11-01,SKU-064,Sul,24,0,365.28,0.0,Farmácia
2024-12-01,SKU-064,Sul,38,0,578.36,0.0,Farmácia
2024-01-01,SKU-064,Sudeste,36,0,547.92,0.0,Supermercado
2024-02-01,SKU-064,Sudeste,28,0,426.16,0.0,Atacado
2024-03-01,SKU-064,Sudeste,21,0,319.62,0.0,Supermercado
2024-04-01,SKU-064,Sudeste,5,0,76.1,0.0,Supermercado
2024-05-01,SKU-064,Sudeste,37,0,563.14,0.0,Farmácia
2024-06-01,SKU-064,Sudeste,35,0,532.7,0.0,Atacado
2024-07-01,SKU-064,Sudeste,27,0,410.94,0.0,Supermercado
2024-08-01,SKU-064,Sudeste,12,0,182.64,0.0,Farmácia
2024-09-01,SKU-064,Sudeste,24,0,365.28,0.0,Atacado
2024-10-01,SKU-064,Sudeste,33,0,502.26,0.0,Supermercado
2024-11-01,SKU-064,Sudeste,19,0,289.18,0.0,Farmácia
2024-12-01,SKU-064,Sudeste,36,0,547.92,0.0,Supermercado
2024-01-01,SKU-064,Centro-Oeste,26,0,395.72,0.0,Farmácia
2024-02-01,SKU-064,Centro-Oeste,13,0,197.86,0.0,Farmácia
2024-03-01,SKU-064,Centro-Oeste,6,0,91.32,0.0,Atacado
2024-04-01,SKU-064,Centro-Oeste,24,0,365.28,0.0,Farmácia
2024-05-01,SKU-064,Centro-Oeste,9,0,136.98,0.0,Atacado
2024-06-01,SKU-064,Centro-Oeste,35,0,532.7,0.0,Supermercado
2024-07-01,SKU-064,Centro-Oeste,7,0,106.54,0.0,Atacado
2024-08-01,SKU-064,Centro-Oeste,36,0,547.92,0.0,Atacado
2024-09-01,SKU-064,Centro-Oeste,22,0,334.84,0.0,Farmácia
2024-10-01,SKU-064,Centro-Oeste,32,0,487.04,0.0,Atacado
2024-11-01,SKU-064,Centro-Oeste,20,0,304.4,0.0,Farmácia
2024-12-01,SKU-064,Centro-Oeste,31,0,471.82,0.0,Farmácia
2024-01-01,SKU-065,Sul,19,0,396.91,0.0,Farmácia
2024-02-01,SKU-065,Sul,24,0,501.36,0.0,Atacado
2024-03-01,SKU-065,Sul,36,0,752.04,0.0,Farmácia
2024-04-01,SKU-065,Sul,13,0,271.57,0.0,Atacado
2024-05-01,SKU-065,Sul,10,0,208.9,0.0,Atacado
2024-06-01,SKU-065,Sul,22,0,459.58,0.0,Supermercado
2024-07-01,SKU-065,Sul,35,0,731.15,0.0,Supermercado
2024-08-01,SKU-065,Sul,16,0,334.24,0.0,Supermercado
2024-09-01,SKU-065,Sul,27,0,564.03,0.0,Supermercado
2024-10-01,SKU-065,Sul,16,0,334.24,0.0,Supermercado
2024-11-01,SKU-065,Sul,37,0,772.93,0.0,Atacado
2024-12-01,SKU-065,Sul,17,0,355.13,0.0,Atacado
2024-01-01,SKU-065,Sudeste,40,0,835.6,0.0,Farmácia
2024-02-01,SKU-065,Sudeste,36,0,752.04,0.0,Supermercado
2024-03-01,SKU-065,Sudeste,37,0,772.93,0.0,Atacado
2024-04-01,SKU-065,Sudeste,10,0,208.9,0.0,Supermercado
2024-05-01,SKU-065,Sudeste,8,0,167.12,0.0,Supermercado
2024-06-01,SKU-065,Sudeste,30,0,626.7,0.0,Supermercado
2024-07-01,SKU-065,Sudeste,37,0,772.93,0.0,Atacado
2024-08-01,SKU-065,Sudeste,27,0,564.03,0.0,Farmácia
2024-09-01,SKU-065,Sudeste,34,0,710.26,0.0,Supermercado
2024-10-01,SKU-065,Sudeste,25,0,522.25,0.0,Farmácia
2024-11-01,SKU-065,Sudeste,31,0,647.59,0.0,Supermercado
2024-12-01,SKU-065,Sudeste,31,0,647.59,0.0,Atacado
2024-01-01,SKU-065,Centro-Oeste,31,0,647.59,0.0,Farmácia
2024-02-01,SKU-065,Centro-Oeste,40,0,835.6,0.0,Supermercado
2024-03-01,SKU-065,Centro-Oeste,24,0,501.36,0.0,Atacado
2024-04-01,SKU-065,Centro-Oeste,20,0,417.8,0.0,Farmácia
2024-05-01,SKU-065,Centro-Oeste,20,0,417.8,0.0,Supermercado
2024-06-01,SKU-065,Centro-Oeste,21,0,438.69,0.0,Supermercado
2024-07-01,SKU-065,Centro-Oeste,5,0,104.45,0.0,Supermercado
2024-08-01,SKU-065,Centro-Oeste,28,0,584.92,0.0,Supermercado
2024-09-01,SKU-065,Centro-Oeste,12,0,250.68,0.0,Supermercado
2024-10-01,SKU-065,Centro-Oeste,31,0,647.59,0.0,Atacado
2024-11-01,SKU-065,Centro-Oeste,9,0,188.01,0.0,Farmácia
2024-12-01,SKU-065,Centro-Oeste,18,0,376.02,0.0,Farmácia
2024-01-01,SKU-066,Sul,26,0,422.5,0.0,Atacado
2024-02-01,SKU-066,Sul,17,0,276.25,0.0,Supermercado
2024-03-01,SKU-066,Sul,13,0,211.25,0.0,Farmácia
2024-04-01,SKU-066,Sul,28,0,455.0,0.0,Supermercado
2024-05-01,SKU-066,Sul,37,0,601.25,0.0,Farmácia
2024-06-01,SKU-066,Sul,28,0,455.0,0.0,Farmácia
2024-07-01,SKU-066,Sul,30,0,487.5,0.0,Supermercado
2024-08-01,SKU-066,Sul,13,0,211.25,0.0,Farmácia
2024-09-01,SKU-066,Sul,14,0,227.5,0.0,Farmácia
2024-10-01,SKU-066,Sul,32,0,520.0,0.0,Atacado
2024-11-01,SKU-066,Sul,33,0,536.25,0.0,Atacado
2024-12-01,SKU-066,Sul,24,0,390.0,0.0,Atacado
2024-01-01,SKU-066,Sudeste,29,0,471.25,0.0,Atacado
2024-02-01,SKU-066,Sudeste,36,0,585.0,0.0,Atacado
2024-03-01,SKU-066,Sudeste,24,0,390.0,0.0,Atacado
2024-04-01,SKU-066,Sudeste,35,0,568.75,0.0,Atacado
2024-05-01,SKU-066,Sudeste,37,0,601.25,0.0,Atacado
2024-06-01,SKU-066,Sudeste,31,0,503.75,0.0,Atacado
2024-07-01,SKU-066,Sudeste,17,0,276.25,0.0,Atacado
2024-08-01,SKU-066,Sudeste,32,0,520.0,0.0,Farmácia
2024-09-01,SKU-066,Sudeste,8,0,130.0,0.0,Farmácia
2024-10-01,SKU-066,Sudeste,15,0,243.75,0.0,Supermercado
2024-11-01,SKU-066,Sudeste,8,0,130.0,0.0,Supermercado
2024-12-01,SKU-066,Sudeste,18,0,292.5,0.0,Supermercado
2024-01-01,SKU-066,Centro-Oeste,16,0,260.0,0.0,Supermercado
2024-02-01,SKU-066,Centro-Oeste,27,0,438.75,0.0,Farmácia
2024-03-01,SKU-066,Centro-Oeste,10,0,162.5,0.0,Atacado
2024-04-01,SKU-066,Centro-Oeste,21,0,341.25,0.0,Supermercado
2024-05-01,SKU-066,Centro-Oeste,20,0,325.0,0.0,Farmácia
2024-06-01,SKU-066,Centro-Oeste,12,0,195.0,0.0,Farmácia
2024-07-01,SKU-066,Centro-Oeste,35,0,568.75,0.0,Farmácia
2024-08-01,SKU-066,Centro-Oeste,30,0,487.5,0.0,Supermercado
2024-09-01,SKU-066,Centro-Oeste,5,0,81.25,0.0,Atacado
2024-10-01,SKU-066,Centro-Oeste,36,0,585.0,0.0,Farmácia
2024-11-01,SKU-066,Centro-Oeste,18,0,292.5,0.0,Supermercado
2024-12-01,SKU-066,Centro-Oeste,10,0,162.5,0.0,Farmácia
2024-01-01,SKU-067,Sul,37,0,671.18,0.0,Atacado
2024-02-01,SKU-067,Sul,20,0,362.8,0.0,Supermercado
2024-03-01,SKU-067,Sul,6,0,108.84,0.0,Supermercado
2024-04-01,SKU-067,Sul,28,0,507.92,0.0,Atacado
2024-05-01,SKU-067,Sul,27,0,489.78,0.0,Atacado
2024-06-01,SKU-067,Sul,29,0,526.06,0.0,Farmácia
2024-07-01,SKU-067,Sul,31,0,562.34,0.0,Farmácia
2024-08-01,SKU-067,Sul,16,0,290.24,0.0,Farmácia
2024-09-01,SKU-067,Sul,5,0,90.7,0.0,Farmácia
2024-10-01,SKU-067,Sul,17,0,308.38,0.0,Supermercado
2024-11-01,SKU-067,Sul,31,0,562.34,0.0,Supermercado
2024-12-01,SKU-067,Sul,18,0,326.52,0.0,Supermercado
2024-01-01,SKU-067,Sudeste,27,0,489.78,0.0,Atacado
2024-02-01,SKU-067,Sudeste,34,0,616.76,0.0,Supermercado
2024-03-01,SKU-067,Sudeste,30,0,544.2,0.0,Supermercado
2024-04-01,SKU-067,Sudeste,23,0,417.22,0.0,Atacado
2024-05-01,SKU-067,Sudeste,38,0,689.32,0.0,Farmácia
2024-06-01,SKU-067,Sudeste,9,0,163.26,0.0,Supermercado
2024-07-01,SKU-067,Sudeste,24,0,435.36,0.0,Farmácia
2024-08-01,SKU-067,Sudeste,7,0,126.98,0.0,Farmácia
2024-09-01,SKU-067,Sudeste,15,0,272.1,0.0,Farmácia
2024-10-01,SKU-067,Sudeste,18,0,326.52,0.0,Supermercado
2024-11-01,SKU-067,Sudeste,18,0,326.52,0.0,Farmácia
2024-12-01,SKU-067,Sudeste,24,0,435.36,0.0,Farmácia
2024-01-01,SKU-067,Centro-Oeste,16,0,290.24,0.0,Atacado
2024-02-01,SKU-067,Centro-Oeste,33,0,598.62,0.0,Atacado
2024-03-01,SKU-067,Centro-Oeste,29,0,526.06,0.0,Supermercado
2024-04-01,SKU-067,Centro-Oeste,25,0,453.5,0.0,Farmácia
2024-05-01,SKU-067,Centro-Oeste,19,0,344.66,0.0,Farmácia
2024-06-01,SKU-067,Centro-Oeste,31,0,562.34,0.0,Supermercado
2024-07-01,SKU-067,Centro-Oeste,12,0,217.68,0.0,Farmácia
2024-08-01,SKU-067,Centro-Oeste,37,0,671.18,0.0,Atacado
2024-09-01,SKU-067,Centro-Oeste,14,0,253.96,0.0,Atacado
2024-10-01,SKU-067,Centro-Oeste,20,0,362.8,0.0,Farmácia
2024-11-01,SKU-067,Centro-Oeste,5,0,90.7,0.0,Atacado
2024-12-01,SKU-067,Centro-Oeste,32,0,580.48,0.0,Atacado
2024-01-01,SKU-068,Sul,26,0,219.44,0.0,Atacado
2024-02-01,SKU-068,Sul,31,0,261.64,0.0,Atacado
2024-03-01,SKU-068,Sul,9,0,75.96,0.0,Farmácia
2024-04-01,SKU-068,Sul,26,0,219.44,0.0,Atacado
2024-05-01,SKU-068,Sul,9,0,75.96,0.0,Farmácia
2024-06-01,SKU-068,Sul,11,0,92.84,0.0,Atacado
2024-07-01,SKU-068,Sul,15,0,126.6,0.0,Farmácia
2024-08-01,SKU-068,Sul,10,0,84.4,0.0,Atacado
2024-09-01,SKU-068,Sul,36,0,303.84,0.0,Supermercado
2024-10-01,SKU-068,Sul,6,0,50.64,0.0,Atacado
2024-11-01,SKU-068,Sul,30,0,253.2,0.0,Farmácia
2024-12-01,SKU-068,Sul,29,0,244.76,0.0,Supermercado
2024-01-01,SKU-068,Sudeste,19,0,160.36,0.0,Supermercado
2024-02-01,SKU-068,Sudeste,24,0,202.56,0.0,Supermercado
2024-03-01,SKU-068,Sudeste,16,0,135.04,0.0,Supermercado
2024-04-01,SKU-068,Sudeste,9,0,75.96,0.0,Atacado
2024-05-01,SKU-068,Sudeste,20,0,168.8,0.0,Atacado
2024-06-01,SKU-068,Sudeste,31,0,261.64,0.0,Farmácia
2024-07-01,SKU-068,Sudeste,37,0,312.28,0.0,Supermercado
2024-08-01,SKU-068,Sudeste,26,0,219.44,0.0,Supermercado
2024-09-01,SKU-068,Sudeste,17,0,143.48,0.0,Farmácia
2024-10-01,SKU-068,Sudeste,36,0,303.84,0.0,Farmácia
2024-11-01,SKU-068,Sudeste,8,0,67.52,0.0,Atacado
2024-12-01,SKU-068,Sudeste,16,0,135.04,0.0,Atacado
2024-01-01,SKU-068,Centro-Oeste,22,0,185.68,0.0,Atacado
2024-02-01,SKU-068,Centro-Oeste,19,0,160.36,0.0,Farmácia
2024-03-01,SKU-068,Centro-Oeste,28,0,236.32,0.0,Supermercado
2024-04-01,SKU-068,Centro-Oeste,27,0,227.88,0.0,Farmácia
2024-05-01,SKU-068,Centro-Oeste,17,0,143.48,0.0,Atacado
2024-06-01,SKU-068,Centro-Oeste,11,0,92.84,0.0,Atacado
2024-07-01,SKU-068,Centro-Oeste,17,0,143.48,0.0,Atacado
2024-08-01,SKU-068,Centro-Oeste,21,0,177.24,0.0,Farmácia
2024-09-01,SKU-068,Centro-Oeste,26,0,219.44,0.0,Atacado
2024-10-01,SKU-068,Centro-Oeste,33,0,278.52,0.0,Farmácia
2024-11-01,SKU-068,Centro-Oeste,26,0,219.44,0.0,Atacado
2024-12-01,SKU-068,Centro-Oeste,33,0,278.52,0.0,Supermercado
2024-01-01,SKU-069,Sul,26,0,246.22,0.0,Farmácia
2024-02-01,SKU-069,Sul,20,0,189.4,0.0,Farmácia
2024-03-01,SKU-069,Sul,28,0,265.16,0.0,Farmácia
2024-04-01,SKU-069,Sul,37,0,350.39,0.0,Supermercado
2024-05-01,SKU-069,Sul,40,0,378.8,0.0,Supermercado
2024-06-01,SKU-069,Sul,34,0,321.98,0.0,Farmácia
2024-07-01,SKU-069,Sul,13,0,123.11,0.0,Farmácia
2024-08-01,SKU-069,Sul,30,0,284.1,0.0,Atacado
2024-09-01,SKU-069,Sul,14,0,132.58,0.0,Supermercado
2024-10-01,SKU-069,Sul,23,0,217.81,0.0,Supermercado
2024-11-01,SKU-069,Sul,9,0,85.23,0.0,Atacado
2024-12-01,SKU-069,Sul,27,0,255.69,0.0,Atacado
2024-01-01,SKU-069,Sudeste,37,0,350.39,0.0,Farmácia
2024-02-01,SKU-069,Sudeste,37,0,350.39,0.0,Farmácia
2024-03-01,SKU-069,Sudeste,15,0,142.05,0.0,Atacado
2024-04-01,SKU-069,Sudeste,9,0,85.23,0.0,Farmácia
2024-05-01,SKU-069,Sudeste,12,0,113.64,0.0,Supermercado
2024-06-01,SKU-069,Sudeste,34,0,321.98,0.0,Supermercado
2024-07-01,SKU-069,Sudeste,36,0,340.92,0.0,Supermercado
2024-08-01,SKU-069,Sudeste,22,0,208.34,0.0,Supermercado
2024-09-01,SKU-069,Sudeste,10,0,94.7,0.0,Atacado
2024-10-01,SKU-069,Sudeste,30,0,284.1,0.0,Farmácia
2024-11-01,SKU-069,Sudeste,10,0,94.7,0.0,Atacado
